adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,negative_words,positive_words,ratio_function_to_content_words,grade,index_text
0.02778,0.02778,0.51852,77.48375,0.48148,1.06667,2.55357,6.75,0.19444,15,16,108,0.2037,0.26852,0.05556,0.03704,0.0,0.0,0.01852,225410.89286,4.56905,4.24189,49202.875,3.67263,3.67263,3.37769,3.35875,5.48611,5.32511,0.48148,10.20369,711.69831,0.03889,0.67222,0.12963,0.03704,0.03704,0.0,0.0463,0.0,0.01852,0.0,0.00926,5.66667,1.0,3.5,10.77273,1.39947,5.75,8.75,0.68659,1.07692,0.0,0.4,0.13333,0.18333,0.06667,0.11667,0.06667,0.6984,0.17629,0.70116,0.0,0.7578,0.10143,0.80539,0.14111,0.85483,0.1429,0.35714,0.19643,0.92857,"[3, 3, 4, 4]",91
0.125,0.125,0.9375,84.79667,0.0625,1.0,1.93333,5.33333,0.625,3,3,16,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,705221.6,1.97773,3.19087,2.0,0.0,0.0,0.54167,0.54167,1.98094,3.21287,0.0,5.78178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4,3.0,1.69444,4.83333,5.33333,1.43532,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45558,0.00175,0.48191,0.0,0.45558,0.00175,0.49574,0.03841,0.52072,0.06339,0.2,0.06667,0.06667,"[1, 1, 1, 1]",92
0.03114,0.05536,0.50519,81.59216,0.49481,1.14286,2.35616,9.03125,0.22491,28,32,289,0.20069,0.19377,0.06574,0.0519,0.0,0.0,0.00692,464021.24658,4.47035,4.40592,28313.46429,2.99657,3.31131,2.97782,3.31209,5.5285,5.49954,0.44,12.57504,649.67703,0.07032,0.61616,0.11765,0.00346,0.05882,0.0,0.03806,0.00346,0.03114,0.01038,0.0173,3.0,3.23077,2.01639,13.76087,1.44769,5.92188,14.59375,0.85534,1.02098,0.32258,1.74194,0.87097,0.50403,0.45161,0.17339,0.35484,0.80147,0.16773,0.72401,0.09517,0.79491,0.17146,0.83585,0.1675,0.89275,0.17007,0.18493,0.28767,0.97945,"[4, 4, 3, 4]",93
0.0614,0.12281,0.71053,61.24624,0.28947,1.53333,2.49383,4.95652,0.2807,15,23,114,0.10526,0.24561,0.02632,0.02632,0.0,0.0,0.0,114538.54321,3.69911,3.78538,20287.45455,2.10373,2.21052,2.53955,2.68209,4.51482,4.57664,0.0,10.15438,868.47094,0.01733,0.686,0.15789,0.0,0.02632,0.0,0.07018,0.0,0.12281,0.0,0.0614,0.6,3.46154,2.29167,10.36364,1.12236,5.0,5.69565,1.24291,2.45455,0.04545,0.04545,0.09091,0.07905,0.27273,0.28458,0.18182,0.5344,0.21018,0.53897,0.1207,0.64212,0.27146,0.69466,0.21397,0.76087,0.21974,0.07407,0.71605,0.40741,"[2, 1, 4, 2]",94
0.11494,0.06322,0.63218,91.64569,0.36782,1.0,2.06364,8.28571,0.2931,21,21,174,0.08621,0.16092,0.08046,0.06322,0.0,0.0,0.01724,296679.99091,3.40742,3.54635,1791.14286,1.14676,1.06038,1.44867,1.44681,4.58843,4.73251,0.41667,11.86836,550.53496,0.0164,0.5572,0.13793,0.0,0.08046,0.0,0.06322,0.0,0.05172,0.0,0.01149,2.66667,3.45455,1.74194,12.625,1.6242,5.35714,12.38095,0.93889,1.71875,0.0,0.0,0.3,0.17619,1.05,0.57619,0.9,0.70574,0.10588,0.6464,0.0,0.70574,0.10588,0.78297,0.09105,0.85655,0.09682,0.32727,0.42727,0.58182,"[3, 3, 4, 3]",95
0.05556,0.04815,0.54444,85.13625,0.45556,1.26316,2.07483,11.25,0.1963,19,24,270,0.22593,0.24444,0.03333,0.02222,0.0,0.0,0.01111,507187.59864,4.24109,4.38816,18163.375,2.32283,2.10217,2.49771,2.49771,5.07296,5.21336,0.35185,12.87427,575.58816,0.0914,0.58456,0.07037,0.00741,0.02222,0.0,0.03333,0.0,0.02963,0.0,0.01111,3.25,2.15385,1.86667,9.96491,1.60316,7.3125,20.33333,0.81098,1.19512,0.82609,3.86957,1.3913,0.83333,1.30435,0.60507,1.21739,0.75512,0.19896,0.73938,0.2607,0.85745,0.05212,0.84611,0.12732,0.90707,0.06778,0.14966,0.19048,0.83673,"[3, 3, 4, 3]",96
0.03922,0.11373,0.65098,79.57992,0.34902,1.0,2.21687,8.22581,0.29804,31,31,255,0.09804,0.2,0.09804,0.07059,0.00392,0.00392,0.01961,621771.73494,4.08669,4.19323,10250.74194,1.67145,1.64565,1.78823,1.78823,4.98111,5.10049,0.18421,11.74734,839.20376,0.01872,0.65404,0.12941,0.00784,0.08235,0.0,0.04314,0.00392,0.03922,0.0,0.00784,5.125,4.17241,1.5283,10.6,1.43445,5.59677,14.22581,0.86373,1.86517,0.03333,0.1,0.16667,0.09892,0.63333,0.3871,0.56667,0.72458,0.12272,0.67491,0.0,0.72458,0.12272,0.79758,0.12977,0.85761,0.1326,0.36747,0.24699,0.53614,"[3, 1, 3, 3]",97
0.02083,0.05556,0.56944,92.22596,0.43056,1.18182,2.17073,5.53846,0.25,22,26,144,0.17361,0.24306,0.04861,0.02083,0.0,0.0,0.02083,194417.71951,4.20713,4.06829,38841.91667,2.80842,3.03888,2.75937,3.01565,5.22722,5.11481,0.46429,10.74143,633.11966,0.03911,0.69733,0.11806,0.01389,0.02083,0.0,0.05556,0.0,0.03472,0.0,0.02778,5.33333,1.875,2.16129,11.93333,1.39755,5.34615,8.34615,1.30455,1.32258,0.08,0.2,0.24,0.10154,0.32,0.16,0.2,0.5491,0.29385,0.53549,0.21605,0.62195,0.27446,0.71297,0.23627,0.79603,0.22775,0.12195,0.34146,0.7561,"[3, 3, 4, 3]",98
0.04032,0.04032,0.6129,78.8321,0.3871,1.07692,2.27632,8.85714,0.25,13,14,124,0.15323,0.28226,0.07258,0.05645,0.0,0.0,0.01613,651967.90789,4.23055,4.35009,4307.78571,2.38557,2.38557,2.93314,2.93314,5.11535,5.221,0.21875,10.47474,680.36205,0.0568,0.6552,0.12097,0.01613,0.05645,0.0,0.02419,0.0,0.02419,0.0,0.02419,2.25,2.0,1.82143,10.6875,1.25738,5.96429,13.5,0.79838,1.58333,0.07692,1.07692,0.38462,0.37363,0.53846,0.45055,0.46154,0.74589,0.09671,0.74342,0.0,0.76614,0.08328,0.83123,0.07842,0.867,0.09383,0.10526,0.28947,0.63158,"[3, 2, 4, 3]",99
0.01818,0.06364,0.58182,95.7296,0.41818,1.0,2.10938,6.875,0.26364,16,16,110,0.20909,0.23636,0.02727,0.00909,0.0,0.0,0.01818,752040.78125,3.88612,4.35539,2204.875,1.83494,1.75256,2.81525,2.81525,4.93668,5.15465,0.31579,10.35423,741.34787,0.11091,0.63182,0.06364,0.0,0.00909,0.0,0.03636,0.0,0.01818,0.0,0.01818,6.0,3.0,1.95455,10.8,1.15799,5.90625,8.6875,1.07971,1.3913,0.06667,0.2,0.6,0.63333,0.13333,0.21667,0.13333,0.77159,0.06668,0.76422,0.0,0.77159,0.06668,0.84528,0.06684,0.88214,0.07701,0.23438,0.21875,0.71875,"[3, 3, 4, 3]",100
0.04545,0.01136,0.56818,83.05136,0.43182,1.0,2.34,8.0,0.26136,11,11,88,0.15909,0.25,0.04545,0.04545,0.0,0.0,0.0,181641.36,4.0848,4.14046,1928.90909,2.019,2.004,2.29527,2.29527,5.20441,5.24547,0.11111,9.64153,803.7195,0.06818,0.70455,0.09091,0.01136,0.04545,0.0,0.03409,0.0,0.02273,0.0,0.0,0.66667,2.0,2.31579,13.29412,1.39483,5.63636,10.0,0.76007,1.31579,0.8,2.4,0.5,0.34545,0.6,0.23636,0.5,0.71241,0.15021,0.62835,0.0,0.71241,0.15021,0.75178,0.14811,0.79443,0.15294,0.2,0.34,0.76,"[3, 2, 5, 3]",101
0.08833,0.10095,0.57729,79.21508,0.42271,1.0,2.25683,10.93103,0.17666,29,29,317,0.1735,0.21136,0.04416,0.02208,0.00315,0.0,0.01893,638632.18579,4.43172,4.45471,16129.65517,2.18331,2.16686,2.50569,2.50569,5.34091,5.37393,0.3,12.90087,685.29024,0.06073,0.60927,0.13249,0.00631,0.0347,0.0,0.09148,0.0,0.08202,0.0,0.01262,3.75,3.17857,2.44,10.31579,1.3865,6.34483,18.10345,0.72622,1.36567,0.32143,1.35714,0.85714,0.47783,0.96429,0.80049,0.60714,0.84296,0.09638,0.81012,0.0,0.84296,0.09638,0.8815,0.09886,0.93247,0.09868,0.28962,0.3224,0.73224,"[3, 3, 4, 3]",102
0.04762,0.04762,0.65873,67.77896,0.34127,1.15789,2.50602,5.72727,0.33333,19,22,126,0.03968,0.23016,0.06349,0.03968,0.0,0.0,0.01587,276392.59036,4.28137,4.34924,9859.90909,2.83455,2.797,3.28123,3.28123,5.19978,5.24219,0.33333,10.50462,721.43162,0.0,0.65111,0.11905,0.0,0.03968,0.0,0.05556,0.0,0.04762,0.0,0.02381,3.2,1.6,0.78378,11.96,1.3612,5.40909,8.31818,0.78631,1.93023,0.0,0.0,0.14286,0.1342,0.47619,0.22511,0.2381,0.63946,0.11666,0.62301,0.12771,0.69284,0.10774,0.75774,0.10609,0.83062,0.10892,0.13253,0.48193,0.51807,"[3, 1, 4, 3]",103
0.00898,0.06886,0.59281,90.06429,0.40719,1.03226,2.09596,10.4375,0.29641,31,32,334,0.12874,0.21856,0.02395,0.01497,0.0,0.0,0.00898,406009.85354,4.19646,4.27797,2189.34375,1.75806,1.75806,1.93603,1.93603,5.1845,5.2407,0.38596,13.16283,600.47761,0.02179,0.6326,0.08383,0.00299,0.01497,0.0,0.03593,0.0,0.0509,0.0,0.03293,6.66667,3.95455,1.84416,14.04762,1.6079,5.82812,17.21875,0.84266,1.45588,0.03226,0.12903,0.6129,0.38911,0.87097,0.67137,0.77419,0.77934,0.10606,0.75798,0.0,0.79353,0.084,0.85252,0.08252,0.9043,0.08938,0.24747,0.18182,0.68687,"[3, 3, 4, 3]",104
0.0,0.04237,0.89831,82.55119,0.10169,1.27273,1.93396,8.42857,0.79661,11,14,118,0.00847,0.05932,0.00847,0.00847,0.0,0.0,0.0,2227743.29245,2.69885,4.98624,745.78571,0.7175,0.7175,2.48929,2.48929,3.10552,5.16584,0.0,10.48923,630.19744,0.00263,0.66526,0.08475,0.0,0.05932,0.0,0.04237,0.0,0.05085,0.0,0.0339,0.0,1.8,1.06667,8.71429,2.15742,5.07143,16.21429,1.44175,8.83333,0.0,0.0,1.15385,0.72527,1.61538,1.01099,1.15385,0.76282,0.13175,0.71831,0.11946,0.83245,0.0981,0.81396,0.10822,0.8489,0.11487,0.0,0.0,0.11321,"[3, 3, 4, 3]",105
0.01923,0.08654,0.57692,89.54795,0.42308,1.2,2.15,8.66667,0.25,10,12,104,0.17308,0.22115,0.02885,0.01923,0.0,0.0,0.00962,118939.7,4.13423,4.08922,13153.75,2.15142,1.919,2.25317,2.25317,5.02709,5.0342,0.11111,9.61432,983.30375,0.06,0.754,0.10577,0.0,0.01923,0.0,0.04808,0.0,0.03846,0.00962,0.02885,2.0,4.375,3.26316,13.0,1.74947,6.16667,14.58333,0.83517,1.36364,0.09091,0.45455,0.09091,0.27273,0.09091,0.07576,0.09091,0.65679,0.18779,0.66217,0.06249,0.77133,0.05004,0.78136,0.13529,0.81571,0.11623,0.16667,0.26667,0.73333,"[3, 2, 4, 3]",106
0.02885,0.02885,0.44231,97.44135,0.55769,1.0,2.28261,6.5,0.22115,16,16,104,0.19231,0.16346,0.125,0.125,0.0,0.0,0.0,109427.32609,3.66411,3.6457,32591.4375,2.46225,2.23913,2.40475,2.40475,5.32022,5.40184,0.18182,11.33182,411.4748,0.03,0.5,0.17308,0.0,0.125,0.0,0.02885,0.0,0.04808,0.0,0.01923,0.0,5.0,1.82353,8.83333,1.11448,5.5625,9.625,0.88107,0.7931,0.06667,0.26667,0.46667,0.19167,0.4,0.225,0.4,0.61822,0.26546,0.60692,0.0,0.61822,0.26546,0.74222,0.21361,0.82165,0.23999,0.1087,0.06522,1.26087,"[3, 3, 4, 3]",107
0.05172,0.06034,0.5,78.34946,0.5,1.07143,2.39655,7.73333,0.23276,14,15,116,0.17241,0.15517,0.06034,0.06034,0.0,0.0,0.0,129481.18966,4.38679,4.3711,2759.85714,2.83807,2.99667,2.92821,3.054,5.43049,5.36887,0.4,11.01826,565.48197,0.06882,0.55588,0.11207,0.0,0.06897,0.0,0.01724,0.0,0.0431,0.0,0.03448,1.6,4.85714,2.34615,9.41176,1.44444,5.6,11.26667,0.8477,1.0,0.35714,1.85714,0.5,0.57143,0.07143,0.26667,0.07143,0.78681,0.10484,0.75549,0.0,0.80798,0.10149,0.84546,0.10086,0.89166,0.10287,0.2069,0.58621,1.0,"[3, 3, 4, 3]",108
0.02907,0.11628,0.61047,97.02155,0.38953,1.3,1.97143,6.61538,0.22674,20,26,172,0.13953,0.23837,0.08721,0.0407,0.00581,0.0,0.03488,762444.3619,4.41308,4.48715,174043.80769,2.80638,2.80638,3.23458,3.23458,5.30924,5.34088,0.25,11.19764,684.63059,0.06055,0.65726,0.13953,0.0,0.04651,0.0,0.06977,0.0,0.03488,0.0,0.02907,6.5,2.73684,1.45714,11.97297,1.41889,5.82692,9.92308,1.13076,1.56716,0.16,1.0,0.24,0.12308,0.44,0.22769,0.4,0.63004,0.22801,0.60615,0.29578,0.69564,0.12079,0.75473,0.18427,0.81543,0.19315,0.09524,0.18095,0.6381,"[3, 2, 4, 3]",109
0.0339,0.0339,0.52542,83.99315,0.47458,1.0,2.48387,9.83333,0.27119,6,6,59,0.13559,0.18644,0.11864,0.11864,0.0,0.0,0.0,29876.29032,3.90816,3.6249,1164.5,2.1195,2.1195,1.821,1.821,5.28614,5.15317,0.54545,9.87534,449.52397,0.05085,0.55932,0.18644,0.01695,0.11864,0.0,0.01695,0.0,0.0339,0.0,0.0339,0.0,5.0,1.6,10.09091,1.39675,5.75,17.5,0.74623,1.10714,0.0,1.0,0.8,0.66667,0.6,0.53333,0.4,0.72501,0.11351,0.70588,0.0,0.72501,0.11351,0.78083,0.09063,0.79794,0.07734,0.12903,0.22581,0.90323,"[4, 3, 4, 3]",110
0.02963,0.05926,0.6,74.48292,0.4,1.0,2.25926,11.25,0.26667,12,12,135,0.14074,0.24444,0.02963,0.01481,0.00741,0.0,0.00741,198908.50617,3.77864,4.02679,15543.25,1.15325,1.0975,1.51075,1.51075,4.74313,4.9616,0.45833,10.50848,654.3168,0.09083,0.70472,0.06667,0.0,0.01481,0.0,0.02963,0.0,0.02222,0.0,0.02222,6.0,4.375,2.44444,10.03704,1.43771,6.41667,19.66667,1.07221,1.5,0.63636,1.81818,0.90909,0.48485,0.81818,0.43939,0.63636,0.77435,0.11024,0.70432,0.0,0.77435,0.11024,0.81218,0.09922,0.83756,0.1005,0.20988,0.1358,0.66667,"[4, 3, 5, 3]",111
0.03738,0.07009,0.55607,87.94567,0.44393,1.0,2.2521,8.56,0.21495,25,25,214,0.13551,0.23364,0.07477,0.06542,0.00467,0.0,0.00467,192347.36975,4.12124,4.06225,8890.84,2.41208,2.40584,2.44104,2.42472,5.23971,5.20429,0.39535,11.06207,946.7306,0.05043,0.71417,0.16822,0.00467,0.07477,0.0,0.07477,0.0,0.07009,0.0,0.04206,4.375,2.92308,2.31429,11.60465,1.53166,6.08,14.96,0.73758,1.25263,0.08333,0.45833,0.29167,0.13333,0.33333,0.15,0.29167,0.75297,0.09635,0.70004,0.0,0.75297,0.09635,0.8125,0.1083,0.87681,0.10614,0.18487,0.2521,0.79832,"[3, 2, 4, 3]",112
0.02143,0.01429,0.50714,78.06619,0.49286,1.0,2.43662,11.66667,0.20714,12,12,140,0.25714,0.26429,0.07143,0.07143,0.0,0.0,0.0,247605.83099,4.21239,4.30427,11674.83333,2.202,2.12058,2.08375,2.08375,5.22688,5.29026,0.54545,11.74284,729.68353,0.11927,0.53976,0.12143,0.0,0.07143,0.00714,0.03571,0.00714,0.00714,0.0,0.00714,6.0,2.5,2.04167,11.03448,1.71159,6.625,22.25,0.7468,1.02899,0.72727,3.18182,2.18182,2.04545,1.0,0.98485,0.81818,0.7862,0.19971,0.74265,0.0,0.7862,0.19971,0.83635,0.21562,0.85561,0.22138,0.25352,0.59155,0.97183,"[3, 1, 4, 3]",113
0.03125,0.15625,0.61458,77.82682,0.38542,1.1,2.16949,8.72727,0.17708,10,11,96,0.20833,0.25,0.08333,0.03125,0.0,0.0,0.04167,529123.27119,4.73664,4.50493,19143.27273,2.63155,2.63155,2.43555,2.43555,5.38141,5.18688,0.36364,9.4277,916.80045,0.07292,0.77083,0.125,0.01042,0.03125,0.0,0.0625,0.0,0.05208,0.0,0.05208,6.5,3.0,2.66667,12.30435,1.53373,6.18182,20.36364,0.85806,1.59459,0.1,0.4,0.2,0.07273,1.0,0.34545,0.8,0.66929,0.26158,0.61525,0.0,0.73111,0.23935,0.72997,0.24291,0.75476,0.24018,0.35593,0.32203,0.62712,"[3, 2, 4, 3]",114
0.02299,0.04598,0.63218,96.79688,0.36782,1.0,1.87273,10.875,0.45977,8,8,87,0.13793,0.10345,0.03448,0.03448,0.0,0.0,0.0,282642.36364,2.7596,3.57213,63.75,0.84637,0.84637,1.29,1.29,4.00041,4.56395,1.0,9.89344,614.1811,0.04598,0.65517,0.06897,0.0,0.04598,0.0,0.02299,0.0,0.01149,0.0,0.01149,19.0,1.0,1.57895,0.6,1.59944,5.8125,19.75,2.41628,1.71875,0.28571,0.57143,0.71429,0.53571,0.71429,0.5,0.71429,0.4607,0.30813,0.47096,0.0,0.4607,0.30813,0.62977,0.28259,0.64353,0.28765,0.10909,0.12727,0.58182,"[2, 1, 5, 2]",115
0.00893,0.08036,0.58036,101.98893,0.41964,1.0,1.95385,7.0,0.29464,16,16,112,0.10714,0.19643,0.04464,0.02679,0.0,0.0,0.01786,214587.73846,4.04315,4.25894,9367.75,1.68562,1.68562,2.80931,2.80931,5.19734,5.28412,0.25,10.44742,523.68905,0.04,0.65846,0.125,0.00893,0.02679,0.0,0.08036,0.0,0.0625,0.0,0.00893,9.0,1.22222,2.44,15.35294,1.39799,5.84375,8.8125,0.87761,1.38298,0.06667,0.4,0.2,0.16667,0.13333,0.2,0.13333,0.63209,0.24129,0.60577,0.0,0.63209,0.24129,0.7274,0.24557,0.7742,0.24366,0.10769,0.23077,0.72308,"[4, 3, 4, 4]",116
0.01709,0.07692,0.64103,85.80628,0.35897,1.46667,2.18667,5.31818,0.2906,15,22,117,0.10256,0.25641,0.08547,0.03419,0.00855,0.0,0.04274,440016.98667,4.43333,4.22679,9945.45455,3.29232,3.29232,2.953,2.953,5.22368,5.0594,0.2963,10.08426,827.27434,0.01389,0.71556,0.09402,0.0,0.03419,0.0,0.03419,0.0,0.03419,0.0,0.02564,8.0,1.875,2.73077,9.66667,1.19859,5.34091,6.90909,0.83545,1.78571,0.0,0.04762,0.09524,0.07359,0.19048,0.12554,0.14286,0.57321,0.22931,0.5452,0.21042,0.74877,0.08478,0.70636,0.19561,0.78281,0.19664,0.17333,0.42667,0.56,"[3, 3, 4, 3]",117
0.02907,0.09884,0.56977,84.21867,0.43023,1.26667,2.32653,9.05263,0.23837,15,19,172,0.09884,0.20349,0.15698,0.12209,0.0,0.0,0.02326,427516.91837,4.42092,4.34123,13920.42105,2.57132,2.57132,2.40263,2.40263,5.46633,5.4072,0.42308,11.38584,656.68648,0.02781,0.63411,0.19767,0.0,0.12791,0.0,0.03488,0.0,0.05814,0.0,0.0407,1.5,3.25,1.82051,10.96552,1.45843,5.76316,13.05263,0.88203,1.32432,0.05556,0.16667,0.22222,0.18129,0.5,0.36842,0.27778,0.73187,0.09714,0.71129,0.07056,0.79932,0.06543,0.81865,0.0985,0.87026,0.08743,0.18367,0.20408,0.7551,"[3, 3, 4, 3]",118
0.01786,0.03571,0.57143,80.55964,0.42857,1.14286,2.28125,10.5,0.25595,14,16,168,0.17262,0.2619,0.10119,0.09524,0.0,0.0,0.0,160992.58333,3.98097,4.21833,13533.25,1.9475,1.9475,2.51181,2.51181,5.13172,5.22116,0.36111,10.9864,717.8417,0.07928,0.66406,0.125,0.0,0.09524,0.0,0.00595,0.0,0.00595,0.0,0.02381,2.0,3.75,1.80645,11.71053,1.67738,6.6875,23.0625,0.78508,1.33333,0.26667,1.33333,0.4,0.4,0.33333,0.29167,0.26667,0.72212,0.17325,0.68508,0.00668,0.74385,0.18513,0.80211,0.16174,0.8475,0.13188,0.15625,0.44792,0.75,"[3, 3, 4, 3]",119
0.0,0.0,0.85263,96.56772,0.14737,1.03333,1.7963,6.12903,0.8,30,31,190,0.04211,0.05263,0.03158,0.03158,0.0,0.0,0.0,1756479.28395,3.06238,5.31428,17663.58065,1.5969,1.5969,3.22342,3.22342,3.60478,5.50865,0.0,11.59057,697.43671,0.06275,0.61198,0.18421,0.01053,0.1,0.0,0.05263,0.0,0.04211,0.0,0.02105,0.0,0.0,1.27731,12.11111,1.24977,5.03226,9.80645,1.71832,5.78571,0.3,1.23333,0.6,0.42366,0.63333,0.41935,0.56667,0.60581,0.18066,0.58485,0.0,0.62563,0.16853,0.74196,0.14312,0.83737,0.11029,0.0,0.0,0.17284,"[2, 3, 4, 3]",120
0.03125,0.05,0.55,73.20263,0.45,1.26667,2.44318,8.42105,0.24375,15,19,160,0.2,0.225,0.05625,0.05,0.0,0.0,0.00625,209305.125,4.21481,4.19976,4207.94118,2.12706,2.52963,1.98947,2.37921,5.27761,5.26858,0.28571,11.19498,639.9058,0.16295,0.65066,0.1125,0.00625,0.05625,0.0,0.0375,0.0,0.01875,0.00625,0.0125,3.33333,2.5,2.05263,11.24138,1.3834,5.92105,14.84211,0.82317,1.22222,0.77778,3.44444,0.77778,0.59649,0.22222,0.21053,0.16667,0.6755,0.1578,0.65972,0.19517,0.77122,0.10638,0.78436,0.14697,0.83625,0.14934,0.05682,0.55682,0.81818,"[4, 4, 5, 3]",121
0.02885,0.05769,0.64423,87.25443,0.35577,1.0,2.20896,6.11765,0.27885,17,17,104,0.125,0.27885,0.04808,0.03846,0.0,0.0,0.00962,224834.98507,4.03849,3.97976,4507.52941,2.36371,2.34229,2.43876,2.43876,4.99319,4.94508,0.0,9.61432,1123.77572,0.01,0.758,0.05769,0.0,0.03846,0.0,0.01923,0.0,0.00962,0.0,0.0,6.0,3.16667,1.5,14.82609,1.13224,4.91176,7.17647,0.90262,1.81081,0.0,0.1875,0.0625,0.05147,0.125,0.09559,0.125,0.57616,0.1382,0.55198,0.0,0.57616,0.1382,0.70268,0.16398,0.75865,0.15808,0.28358,0.35821,0.55224,"[3, 1, 3, 3]",122
0.01471,0.02941,0.54412,108.19575,0.45588,1.22222,1.97297,6.18182,0.35294,9,11,68,0.16176,0.14706,0.08824,0.07353,0.0,0.0,0.0,1106093.02703,3.71654,4.17084,7179.18182,1.749,1.749,2.32827,2.32827,5.06087,5.29525,0.22222,9.35072,782.98108,0.07353,0.69118,0.14706,0.0,0.07353,0.0,0.05882,0.0,0.04412,0.0,0.01471,12.0,5.0,2.52941,16.55556,1.228,6.18182,8.09091,1.16161,1.19355,0.0,0.0,0.3,0.29091,0.1,0.16364,0.1,0.60394,0.30101,0.59567,0.37788,0.74175,0.10892,0.73304,0.24437,0.77256,0.2227,0.08108,0.24324,0.83784,"[3, 2, 4, 3]",123
0.0,0.0443,0.77215,108.02663,0.22785,1.0,1.70492,7.9,0.67089,20,20,158,0.06329,0.05696,0.05696,0.02532,0.0,0.0,0.03165,1519252.03279,3.07169,5.14014,3985.1,0.96225,0.96225,2.4608,2.4608,3.93084,5.49546,0.0,12.18062,633.21324,0.12678,0.50508,0.17089,0.03797,0.10127,0.0,0.01899,0.0,0.02532,0.0,0.01266,0.0,2.14286,0.79545,12.125,1.64419,5.15,13.9,1.79119,3.38889,1.05263,4.73684,1.42105,1.05789,0.89474,0.83684,0.89474,0.7402,0.09848,0.68897,0.0,0.7402,0.09848,0.79856,0.0874,0.87259,0.09314,0.0,0.0,0.29508,"[2, 2, 4, 2]",124
0.0,0.0,0.90244,61.30951,0.09756,1.16667,2.27027,5.85714,0.80488,6,7,41,0.04878,0.09756,0.02439,0.02439,0.0,0.0,0.0,1964763.35135,1.90608,3.35465,0.0,0.0,0.0,0.0,0.0,2.38259,3.66812,0.0,8.04965,1330.54668,0.12195,0.80488,0.04878,0.0,0.04878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,17.0,1.18046,4.85714,6.14286,1.38724,9.25,0.0,0.0,0.83333,0.61905,0.5,0.28571,0.5,0.36757,0.39706,0.26339,0.0,0.24109,0.30527,0.24404,0.28188,0.58498,0.37072,0.05405,0.05405,0.10811,"[1, 1, 1, 1]",125
0.03077,0.09538,0.54769,79.57209,0.45231,1.0,2.24157,10.83333,0.15077,30,30,325,0.20308,0.27077,0.09231,0.06462,0.0,0.0,0.02462,381409.02809,4.73389,4.5967,3045.96667,2.76417,2.76417,2.9389,2.9389,5.51669,5.38041,0.25,12.69921,621.5847,0.10058,0.64885,0.12308,0.00308,0.07077,0.0,0.04,0.00308,0.03077,0.0,0.01846,2.55556,2.27586,3.76087,11.50617,1.41713,6.56667,18.83333,0.6809,1.21088,0.0,0.34483,0.68966,0.52874,0.62069,0.50575,0.51724,0.85521,0.06971,0.83745,0.0,0.85521,0.06971,0.90238,0.07576,0.93622,0.07259,0.29775,0.47753,0.82584,"[3, 1, 4, 3]",126
0.02151,0.08602,0.68817,65.85275,0.31183,1.08696,2.53125,3.72,0.34409,23,25,93,0.07527,0.23656,0.01075,0.01075,0.0,0.0,0.0,59841.15625,4.12941,4.16366,5310.75,3.056,3.03212,3.27229,3.26772,4.88749,4.9326,0.31579,9.57686,1029.668,0.0,0.73118,0.04301,0.0,0.01075,0.0,0.01075,0.0,0.01075,0.01075,0.02151,1.0,1.66667,1.75,11.19048,1.25778,5.22,3.92,0.99733,2.2069,0.0,0.0,0.04167,0.03667,0.0,0.05333,0.0,0.57011,0.16373,0.55476,0.18506,0.59645,0.14429,0.71817,0.15384,0.80422,0.12155,0.25,0.15625,0.45312,"[3, 1, 2, 3]",127
